id,node_id,temp,humidity,ax,ay,az,x,y,z,co_ppm,ch4_ppm,hazardous_ppm,rfid,status,timestamp
2877,ESP32-Miner-01,26.70,68.30,-0.05,-0.08,9.80,0.00,0.00,0.00,23.00,3.10,0.00,Worker-X99,SAFE,2026-02-13T19:01:53Z
2878,ESP32-Miner-01,27.30,67.00,-0.01,0.06,9.85,0.00,0.00,0.00,5.00,0.00,0.00,Worker-X99,SAFE,2026-02-13T19:01:54Z
2879,ESP32-Miner-01,26.10,63.60,-0.09,-0.10,9.79,0.00,0.00,0.00,72.00,3.10,0.00,Worker-X99,SAFE,2026-02-13T19:01:55Z
2880,ESP32-Miner-01,26.70,67.20,0.08,0.04,9.89,0.00,0.00,0.00,20.00,2.30,0.00,Worker-X99,SAFE,2026-02-13T19:01:56Z
2881,ESP32-Miner-01,28.20,68.50,-0.01,-0.10,9.78,0.00,0.00,0.00,73.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T19:01:57Z
2882,ESP32-Miner-01,27.30,61.90,0.00,0.03,9.78,0.00,0.00,0.00,21.00,0.50,0.00,Worker-X99,SAFE,2026-02-13T19:01:58Z
2883,ESP32-Miner-01,29.30,60.20,0.09,0.00,9.73,0.00,0.00,0.00,20.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T19:01:59Z
2884,ESP32-Miner-01,27.10,66.00,0.07,0.07,9.79,0.00,0.00,0.00,4.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T19:02:00Z
2885,ESP32-Miner-01,26.00,66.10,0.03,-0.07,9.73,0.00,0.00,0.00,4.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T19:02:01Z
2886,ESP32-Miner-01,26.70,61.90,-0.07,0.03,9.74,0.00,0.00,0.00,64.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T19:02:02Z
2887,ESP32-Miner-01,27.60,64.10,-0.05,0.06,9.86,0.00,0.00,0.00,48.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:02:03Z
2888,ESP32-Miner-01,26.70,66.90,-0.07,0.07,9.80,0.00,0.00,0.00,21.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:04Z
2889,ESP32-Miner-01,27.60,63.50,0.05,-0.02,9.75,0.00,0.00,0.00,56.00,1.60,0.00,Worker-X99,SAFE,2026-02-13T19:02:05Z
2890,ESP32-Miner-01,26.50,63.80,0.06,0.04,9.82,0.00,0.00,0.00,9.00,0.50,0.00,Worker-X99,SAFE,2026-02-13T19:02:06Z
2891,ESP32-Miner-01,26.20,61.50,0.08,-0.10,9.90,0.00,0.00,0.00,20.00,3.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:07Z
2892,ESP32-Miner-01,28.10,69.60,-0.05,0.08,9.84,0.00,0.00,0.00,3.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T19:02:08Z
2893,ESP32-Miner-01,26.00,64.00,-0.03,-0.06,9.71,0.00,0.00,0.00,62.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T19:02:09Z
2894,ESP32-Miner-01,26.50,63.00,0.08,0.05,9.87,0.00,0.00,0.00,75.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T19:02:10Z
2895,ESP32-Miner-01,28.00,63.60,0.06,0.02,9.81,0.00,0.00,0.00,27.00,4.90,0.00,Worker-X99,SAFE,2026-02-13T19:02:11Z
2896,ESP32-Miner-01,28.50,63.90,0.01,0.03,9.79,0.00,0.00,0.00,22.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T19:02:12Z
2897,ESP32-Miner-01,29.50,61.90,0.00,0.07,9.74,0.00,0.00,0.00,29.00,2.90,0.00,Worker-X99,SAFE,2026-02-13T19:02:13Z
2898,ESP32-Miner-01,26.40,63.10,-0.02,0.07,9.84,0.00,0.00,0.00,55.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:14Z
2899,ESP32-Miner-01,29.50,60.30,0.09,-0.01,9.90,0.00,0.00,0.00,72.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T19:02:15Z
2900,ESP32-Miner-01,26.70,60.10,0.07,-0.03,9.76,0.00,0.00,0.00,36.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:16Z
2901,ESP32-Miner-01,29.60,66.50,0.07,-0.06,9.71,0.00,0.00,0.00,60.00,4.80,0.00,Worker-X99,SAFE,2026-02-13T19:02:17Z
2902,ESP32-Miner-01,27.90,63.30,0.04,-0.03,9.74,0.00,0.00,0.00,18.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T19:02:18Z
2903,ESP32-Miner-01,27.90,60.30,0.04,-0.04,9.86,0.00,0.00,0.00,68.00,1.80,0.00,Worker-X99,SAFE,2026-02-13T19:02:19Z
2904,ESP32-Miner-01,29.20,67.70,-0.01,0.04,9.75,0.00,0.00,0.00,39.00,0.60,0.00,Worker-X99,SAFE,2026-02-13T19:02:20Z
2905,ESP32-Miner-01,28.30,61.80,0.04,0.06,9.79,0.00,0.00,0.00,59.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T19:02:21Z
2906,ESP32-Miner-01,27.70,60.30,-0.07,0.08,9.79,0.00,0.00,0.00,57.00,3.10,0.00,Worker-X99,SAFE,2026-02-13T19:02:22Z
2907,ESP32-Miner-01,29.80,66.10,0.02,-0.09,9.72,0.00,0.00,0.00,74.00,4.50,0.00,Worker-X99,SAFE,2026-02-13T19:02:23Z
2908,ESP32-Miner-01,27.80,69.50,-0.02,0.09,9.75,0.00,0.00,0.00,31.00,4.60,0.00,Worker-X99,SAFE,2026-02-13T19:02:24Z
2909,ESP32-Miner-01,29.60,64.80,0.02,-0.09,9.73,0.00,0.00,0.00,77.00,4.80,0.00,Worker-X99,SAFE,2026-02-13T19:02:25Z
2910,ESP32-Miner-01,27.20,61.70,-0.01,-0.09,9.76,0.00,0.00,0.00,37.00,1.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:26Z
2911,ESP32-Miner-01,26.40,65.30,-0.05,0.04,9.74,0.00,0.00,0.00,40.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T19:02:27Z
2912,ESP32-Miner-01,29.70,65.10,-0.09,-0.02,9.80,0.00,0.00,0.00,8.00,2.50,0.00,Worker-X99,SAFE,2026-02-13T19:02:28Z
2913,ESP32-Miner-01,29.20,64.50,-0.02,0.09,9.89,0.00,0.00,0.00,11.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T19:02:29Z
2914,ESP32-Miner-01,26.60,62.70,0.03,0.07,9.73,0.00,0.00,0.00,78.00,2.50,0.00,Worker-X99,SAFE,2026-02-13T19:02:30Z
2915,ESP32-Miner-01,29.70,66.90,-0.07,0.04,9.76,0.00,0.00,0.00,70.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T19:02:31Z
2916,ESP32-Miner-01,26.90,65.50,-0.02,-0.05,9.82,0.00,0.00,0.00,61.00,4.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:32Z
2917,ESP32-Miner-01,28.90,69.00,-0.03,-0.08,9.86,0.00,0.00,0.00,71.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T19:02:33Z
2918,ESP32-Miner-01,28.20,63.20,-0.02,-0.05,9.83,0.00,0.00,0.00,9.00,4.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:34Z
2919,ESP32-Miner-01,26.80,61.50,-0.05,-0.05,9.90,0.00,0.00,0.00,6.00,1.30,0.00,Worker-X99,SAFE,2026-02-13T19:02:35Z
2920,ESP32-Miner-01,26.30,68.30,-0.05,0.02,9.78,0.00,0.00,0.00,44.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:02:36Z
2921,ESP32-Miner-01,27.50,69.70,0.03,0.09,9.79,0.00,0.00,0.00,22.00,4.60,0.00,Worker-X99,SAFE,2026-02-13T19:02:37Z
2922,ESP32-Miner-01,27.60,69.60,0.08,-0.04,9.75,0.00,0.00,0.00,18.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T19:02:38Z
2923,ESP32-Miner-01,28.60,65.70,-0.10,-0.10,9.80,0.00,0.00,0.00,75.00,3.80,0.00,Worker-X99,SAFE,2026-02-13T19:02:39Z
2924,ESP32-Miner-01,28.70,68.50,-0.04,-0.08,9.72,0.00,0.00,0.00,33.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T19:02:40Z
2925,ESP32-Miner-01,27.90,62.20,-0.03,-0.03,9.83,0.00,0.00,0.00,45.00,0.80,0.00,Worker-X99,SAFE,2026-02-13T19:02:41Z
2926,ESP32-Miner-01,28.00,63.30,-0.08,-0.10,9.81,0.00,0.00,0.00,32.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:02:42Z
2927,ESP32-Miner-01,26.50,66.60,0.09,0.09,9.73,0.00,0.00,0.00,2.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T19:02:43Z
2928,ESP32-Miner-01,28.60,65.70,0.06,-0.01,9.78,0.00,0.00,0.00,12.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T19:02:44Z
2929,ESP32-Miner-01,28.30,62.60,0.09,0.05,9.87,0.00,0.00,0.00,67.00,0.80,0.00,Worker-X99,SAFE,2026-02-13T19:02:45Z
2930,ESP32-Miner-01,27.70,60.30,-0.04,0.05,9.79,0.00,0.00,0.00,10.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:47Z
2931,ESP32-Miner-01,27.10,68.60,-0.10,-0.03,9.75,0.00,0.00,0.00,22.00,4.00,0.00,Worker-X99,SAFE,2026-02-13T19:02:48Z
2932,ESP32-Miner-01,26.90,67.20,0.09,0.05,9.88,0.00,0.00,0.00,7.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T19:02:50Z
2933,ESP32-Miner-01,29.20,66.50,-0.07,0.08,9.74,0.00,0.00,0.00,7.00,0.20,0.00,Worker-X99,SAFE,2026-02-13T19:02:51Z
2934,ESP32-Miner-01,26.40,69.90,0.09,0.06,9.76,0.00,0.00,0.00,38.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T19:02:52Z
2935,ESP32-Miner-01,27.60,63.00,-0.07,-0.04,9.84,0.00,0.00,0.00,73.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T19:02:53Z
2936,ESP32-Miner-01,28.90,61.90,-0.07,-0.02,9.81,0.00,0.00,0.00,77.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T19:02:54Z
2937,ESP32-Miner-01,27.40,68.50,0.01,0.01,9.88,0.00,0.00,0.00,26.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T19:02:55Z
2938,ESP32-Miner-01,28.10,61.80,0.01,-0.01,9.86,0.00,0.00,0.00,29.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T19:02:56Z
2939,ESP32-Miner-01,26.90,67.70,-0.06,-0.09,9.79,0.00,0.00,0.00,2.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T19:02:57Z
2940,ESP32-Miner-01,28.60,69.70,0.02,0.05,9.74,0.00,0.00,0.00,18.00,2.80,0.00,Worker-X99,SAFE,2026-02-13T19:02:58Z
2941,ESP32-Miner-01,28.80,69.20,0.09,-0.06,9.84,0.00,0.00,0.00,16.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T19:02:59Z
2942,ESP32-Miner-01,27.30,65.10,0.07,0.02,9.76,0.00,0.00,0.00,60.00,2.60,0.00,Worker-X99,SAFE,2026-02-13T19:03:00Z
2943,ESP32-Miner-01,26.40,68.80,0.09,0.01,9.81,0.00,0.00,0.00,12.00,4.00,0.00,Worker-X99,SAFE,2026-02-13T19:03:01Z
2944,ESP32-Miner-01,29.10,64.90,0.08,-0.06,9.77,0.00,0.00,0.00,10.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:02Z
2945,ESP32-Miner-01,28.00,66.00,0.04,-0.10,9.88,0.00,0.00,0.00,38.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:03Z
2946,ESP32-Miner-01,27.10,68.80,0.09,0.09,9.71,0.00,0.00,0.00,36.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:03:04Z
2947,ESP32-Miner-01,28.60,64.70,0.09,-0.06,9.80,0.00,0.00,0.00,6.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T19:03:05Z
2948,ESP32-Miner-01,26.50,61.30,0.02,-0.02,9.73,0.00,0.00,0.00,29.00,4.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:06Z
2949,ESP32-Miner-01,27.20,65.30,-0.10,-0.06,9.73,0.00,0.00,0.00,26.00,2.80,0.00,Worker-X99,SAFE,2026-02-13T19:03:07Z
2950,ESP32-Miner-01,29.00,65.30,0.07,-0.10,9.74,0.00,0.00,0.00,65.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T19:03:08Z
2951,ESP32-Miner-01,27.50,61.50,0.08,-0.09,9.82,0.00,0.00,0.00,5.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T19:03:09Z
2952,ESP32-Miner-01,28.70,66.20,-0.09,-0.07,9.89,0.00,0.00,0.00,3.00,1.70,0.00,Worker-X99,SAFE,2026-02-13T19:03:10Z
2953,ESP32-Miner-01,29.60,62.50,0.02,-0.08,9.79,0.00,0.00,0.00,62.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T19:03:11Z
2954,ESP32-Miner-01,26.60,68.40,-0.01,0.00,9.72,0.00,0.00,0.00,21.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:03:12Z
2955,ESP32-Miner-01,26.60,64.80,-0.03,0.09,9.84,0.00,0.00,0.00,0.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T19:03:13Z
2956,ESP32-Miner-01,28.70,61.00,-0.06,-0.07,9.84,0.00,0.00,0.00,54.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T19:03:14Z
2957,ESP32-Miner-01,27.70,62.00,0.05,-0.08,9.72,0.00,0.00,0.00,70.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T19:03:15Z
2958,ESP32-Miner-01,27.10,66.90,0.09,-0.10,9.84,0.00,0.00,0.00,2.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:03:16Z
2959,ESP32-Miner-01,29.70,69.80,-0.07,-0.04,9.81,0.00,0.00,0.00,55.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T19:03:17Z
2960,ESP32-Miner-01,27.20,66.30,-0.10,-0.01,9.89,0.00,0.00,0.00,53.00,0.50,0.00,Worker-X99,SAFE,2026-02-13T19:03:18Z
2961,ESP32-Miner-01,29.90,63.00,-0.08,0.06,9.80,0.00,0.00,0.00,41.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T19:03:19Z
2962,ESP32-Miner-01,28.70,62.50,-0.04,0.01,9.74,0.00,0.00,0.00,11.00,3.60,0.00,Worker-X99,SAFE,2026-02-13T19:03:20Z
2963,ESP32-Miner-01,26.70,62.80,-0.07,0.08,9.76,0.00,0.00,0.00,70.00,1.30,0.00,Worker-X99,SAFE,2026-02-13T19:03:21Z
2964,ESP32-Miner-01,28.30,67.60,0.03,-0.10,9.86,0.00,0.00,0.00,66.00,3.20,0.00,Worker-X99,SAFE,2026-02-13T19:03:22Z
2965,ESP32-Miner-01,27.40,63.30,0.03,0.07,9.79,0.00,0.00,0.00,60.00,4.40,0.00,Worker-X99,SAFE,2026-02-13T19:03:23Z
2966,ESP32-Miner-01,26.70,62.50,0.04,-0.03,9.80,0.00,0.00,0.00,79.00,2.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:24Z
2967,ESP32-Miner-01,28.50,66.00,0.09,-0.10,9.80,0.00,0.00,0.00,33.00,2.30,0.00,Worker-X99,SAFE,2026-02-13T19:03:25Z
2968,ESP32-Miner-01,26.20,66.00,0.03,-0.02,9.71,0.00,0.00,0.00,77.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T19:03:26Z
2969,ESP32-Miner-01,26.20,61.80,-0.07,-0.02,9.85,0.00,0.00,0.00,0.00,1.80,0.00,Worker-X99,SAFE,2026-02-13T19:03:27Z
2970,ESP32-Miner-01,28.60,65.30,-0.03,-0.01,9.89,0.00,0.00,0.00,13.00,3.60,0.00,Worker-X99,SAFE,2026-02-13T19:03:28Z
2971,ESP32-Miner-01,28.90,61.20,0.04,0.01,9.90,0.00,0.00,0.00,25.00,3.90,0.00,Worker-X99,SAFE,2026-02-13T19:03:29Z
2972,ESP32-Miner-01,28.70,60.10,0.09,-0.08,9.75,0.00,0.00,0.00,65.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T19:03:30Z
2973,ESP32-Miner-01,26.40,69.80,-0.08,0.09,9.71,0.00,0.00,0.00,70.00,2.90,0.00,Worker-X99,SAFE,2026-02-13T19:03:31Z
2974,ESP32-Miner-01,27.20,69.10,0.02,-0.01,9.77,0.00,0.00,0.00,39.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T19:03:32Z
2975,ESP32-Miner-01,29.40,61.80,-0.03,-0.09,9.72,0.00,0.00,0.00,1.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T19:03:33Z
2976,ESP32-Miner-01,29.00,65.70,-0.08,0.04,9.77,0.00,0.00,0.00,72.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T19:03:34Z
2977,ESP32-Miner-01,28.80,60.80,-0.06,0.04,9.78,0.00,0.00,0.00,62.00,2.20,0.00,Worker-X99,SAFE,2026-02-13T19:03:35Z
2978,ESP32-Miner-01,29.50,60.40,-0.08,-0.09,9.76,0.00,0.00,0.00,1.00,2.50,0.00,Worker-X99,SAFE,2026-02-13T19:03:36Z
2979,ESP32-Miner-01,29.20,62.60,-0.06,0.02,9.85,0.00,0.00,0.00,72.00,0.80,0.00,Worker-X99,SAFE,2026-02-13T19:03:37Z
2980,ESP32-Miner-01,29.40,65.20,0.08,-0.05,9.75,0.00,0.00,0.00,0.00,3.60,0.00,Worker-X99,SAFE,2026-02-13T19:03:38Z
2981,ESP32-Miner-01,29.50,65.90,-0.02,-0.02,9.79,0.00,0.00,0.00,1.00,2.00,0.00,Worker-X99,SAFE,2026-02-13T19:03:39Z
2982,ESP32-Miner-01,28.40,67.50,-0.06,0.03,9.87,0.00,0.00,0.00,71.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:40Z
2983,ESP32-Miner-01,29.80,67.40,0.00,-0.01,9.72,0.00,0.00,0.00,53.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T19:03:41Z
2984,ESP32-Miner-01,26.70,60.00,0.06,-0.04,9.73,0.00,0.00,0.00,20.00,1.40,0.00,Worker-X99,SAFE,2026-02-13T19:03:42Z
2985,ESP32-Miner-01,27.00,63.80,-0.09,-0.10,9.76,0.00,0.00,0.00,2.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T19:03:43Z
2986,ESP32-Miner-01,27.90,60.60,0.06,0.06,9.71,0.00,0.00,0.00,37.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T19:03:44Z
2987,ESP32-Miner-01,27.50,66.00,0.08,0.04,9.82,0.00,0.00,0.00,54.00,4.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:45Z
2988,ESP32-Miner-01,26.80,64.80,-0.01,0.02,9.89,0.00,0.00,0.00,33.00,4.00,0.00,Worker-X99,SAFE,2026-02-13T19:03:46Z
2989,ESP32-Miner-01,28.50,69.10,-0.07,-0.08,9.86,0.00,0.00,0.00,42.00,2.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:47Z
2990,ESP32-Miner-01,26.50,67.50,-0.04,-0.04,9.78,0.00,0.00,0.00,50.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:48Z
2991,ESP32-Miner-01,26.20,65.40,0.02,0.00,9.79,0.00,0.00,0.00,3.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T19:03:49Z
2992,ESP32-Miner-01,28.10,61.00,0.02,-0.02,9.84,0.00,0.00,0.00,77.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T19:03:50Z
2993,ESP32-Miner-01,26.80,68.00,-0.01,0.09,9.74,0.00,0.00,0.00,28.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T19:03:51Z
2994,ESP32-Miner-01,28.40,69.80,0.02,-0.10,9.88,0.00,0.00,0.00,3.00,1.30,0.00,Worker-X99,SAFE,2026-02-13T19:03:52Z
2995,ESP32-Miner-01,28.70,65.00,-0.01,-0.07,9.82,0.00,0.00,0.00,14.00,2.80,0.00,Worker-X99,SAFE,2026-02-13T19:03:53Z
2996,ESP32-Miner-01,29.40,69.80,-0.10,0.00,9.73,0.00,0.00,0.00,33.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:03:54Z
2997,ESP32-Miner-01,26.90,69.60,0.06,0.09,9.84,0.00,0.00,0.00,31.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T19:03:55Z
2998,ESP32-Miner-01,26.30,64.20,0.07,-0.05,9.76,0.00,0.00,0.00,50.00,0.60,0.00,Worker-X99,SAFE,2026-02-13T19:03:56Z
2999,ESP32-Miner-01,29.00,60.20,-0.10,-0.09,9.90,0.00,0.00,0.00,3.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T19:03:57Z
3000,ESP32-Miner-01,29.00,67.30,0.06,0.07,9.88,0.00,0.00,0.00,33.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T19:03:58Z
3001,ESP32-Miner-01,28.00,69.60,0.07,0.00,9.86,0.00,0.00,0.00,10.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T19:04:11Z
3002,ESP32-Miner-01,29.70,68.70,-0.01,0.08,9.84,0.00,0.00,0.00,28.00,1.30,0.00,Worker-X99,SAFE,2026-02-13T19:04:12Z
3003,ESP32-Miner-01,29.40,60.20,-0.03,-0.06,9.78,0.00,0.00,0.00,10.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T19:04:13Z
3004,ESP32-Miner-01,27.50,60.90,-0.06,0.09,9.74,0.00,0.00,0.00,13.00,2.10,0.00,Worker-X99,SAFE,2026-02-13T19:04:14Z
3005,ESP32-Miner-01,27.80,64.50,-0.09,-0.04,9.87,0.00,0.00,0.00,34.00,1.70,0.00,Worker-X99,SAFE,2026-02-13T19:04:15Z
3006,ESP32-Miner-01,26.30,61.80,-0.08,0.04,9.73,0.00,0.00,0.00,57.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T19:04:16Z
3007,ESP32-Miner-01,26.70,65.60,-0.04,0.05,9.77,0.00,0.00,0.00,69.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T19:04:17Z
3008,ESP32-Miner-01,27.80,66.30,-0.05,-0.08,9.87,0.00,0.00,0.00,42.00,3.40,0.00,Worker-X99,SAFE,2026-02-13T19:04:18Z
3009,ESP32-Miner-01,27.20,67.20,-0.01,-0.07,9.84,0.00,0.00,0.00,68.00,4.50,0.00,Worker-X99,SAFE,2026-02-13T19:04:19Z
3010,ESP32-Miner-01,29.40,60.10,0.07,0.07,9.86,0.00,0.00,0.00,31.00,1.80,0.00,Worker-X99,SAFE,2026-02-13T19:04:20Z
3011,ESP32-Miner-01,27.40,69.70,0.08,-0.08,9.72,0.00,0.00,0.00,76.00,4.90,0.00,Worker-X99,SAFE,2026-02-13T19:04:21Z
3012,ESP32-Miner-01,27.50,61.20,-0.10,-0.10,9.73,0.00,0.00,0.00,63.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:04:22Z
3013,ESP32-Miner-01,27.60,63.80,0.00,0.02,9.83,0.00,0.00,0.00,13.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T19:04:23Z
3014,ESP32-Miner-01,27.30,68.40,-0.07,-0.05,9.75,0.00,0.00,0.00,39.00,3.20,0.00,Worker-X99,SAFE,2026-02-13T19:04:24Z
3015,ESP32-Miner-01,26.00,61.00,-0.06,0.09,9.85,0.00,0.00,0.00,31.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T19:04:25Z
3016,ESP32-Miner-01,27.50,61.50,-0.10,0.02,9.87,0.00,0.00,0.00,16.00,2.30,0.00,Worker-X99,SAFE,2026-02-13T19:04:26Z
3017,ESP32-Miner-01,29.80,66.90,-0.03,0.09,9.73,0.00,0.00,0.00,37.00,1.40,0.00,Worker-X99,SAFE,2026-02-13T19:04:27Z
3018,ESP32-Miner-01,28.70,64.20,-0.08,0.09,9.78,0.00,0.00,0.00,50.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T19:04:28Z
3019,ESP32-Miner-01,27.50,67.10,-0.03,-0.07,9.78,0.00,0.00,0.00,15.00,0.60,0.00,Worker-X99,SAFE,2026-02-13T19:04:29Z
3020,ESP32-Miner-01,26.00,69.70,0.02,0.05,9.90,0.00,0.00,0.00,47.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T19:04:30Z
3021,ESP32-Miner-01,29.10,62.40,-0.03,0.05,9.82,0.00,0.00,0.00,2.00,2.00,0.00,Worker-X99,SAFE,2026-02-13T19:04:31Z
3022,ESP32-Miner-01,29.40,63.30,0.03,0.07,9.77,0.00,0.00,0.00,69.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T19:04:32Z
3023,ESP32-Miner-01,26.60,69.30,0.09,-0.08,9.79,0.00,0.00,0.00,69.00,0.80,0.00,Worker-X99,SAFE,2026-02-13T19:04:33Z
3024,ESP32-Miner-01,29.60,69.00,0.02,-0.01,9.89,0.00,0.00,0.00,40.00,2.20,0.00,Worker-X99,SAFE,2026-02-13T19:04:34Z
3025,ESP32-Miner-01,29.40,67.10,0.07,0.08,9.75,0.00,0.00,0.00,49.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T19:04:35Z
3026,ESP32-Miner-01,28.60,68.30,-0.06,-0.09,9.72,0.00,0.00,0.00,51.00,4.80,0.00,Worker-X99,SAFE,2026-02-13T19:04:36Z
3027,ESP32-Miner-01,27.60,64.00,0.09,-0.08,9.77,0.00,0.00,0.00,19.00,4.50,0.00,Worker-X99,SAFE,2026-02-13T19:04:37Z
3028,ESP32-Miner-01,26.30,64.90,-0.02,0.05,9.83,0.00,0.00,0.00,4.00,3.10,0.00,Worker-X99,SAFE,2026-02-13T19:04:38Z
3029,ESP32-Miner-01,28.90,63.90,0.04,0.03,9.84,0.00,0.00,0.00,7.00,1.60,0.00,Worker-X99,SAFE,2026-02-13T19:04:39Z
3030,ESP32-Miner-01,29.10,63.90,-0.09,0.04,9.73,0.00,0.00,0.00,34.00,4.90,0.00,Worker-X99,SAFE,2026-02-13T19:04:40Z
3031,ESP32-Miner-01,27.90,65.60,0.07,-0.08,9.85,0.00,0.00,0.00,66.00,4.90,0.00,Worker-X99,SAFE,2026-02-13T19:04:41Z
3032,ESP32-Miner-01,26.00,65.50,0.04,0.07,9.85,0.00,0.00,0.00,3.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T19:04:42Z
3033,ESP32-Miner-01,27.70,68.30,0.07,-0.08,9.89,0.00,0.00,0.00,4.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T19:04:43Z
3034,ESP32-Miner-01,28.00,67.30,-0.03,0.02,9.84,0.00,0.00,0.00,35.00,1.70,0.00,Worker-X99,SAFE,2026-02-13T19:04:45Z
3035,ESP32-Miner-01,29.00,65.10,-0.03,0.03,9.83,0.00,0.00,0.00,27.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T19:04:46Z
3036,ESP32-Miner-01,28.50,63.40,-0.08,-0.02,9.85,0.00,0.00,0.00,31.00,3.40,0.00,Worker-X99,SAFE,2026-02-13T19:04:47Z
3037,ESP32-Miner-01,28.80,61.10,0.02,-0.07,9.75,0.00,0.00,0.00,43.00,0.20,0.00,Worker-X99,SAFE,2026-02-13T19:04:48Z
3038,ESP32-Miner-01,28.60,64.20,-0.09,-0.10,9.87,0.00,0.00,0.00,64.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T19:04:49Z
